match_id,competition_id,season_id,competition_name,season_name,country_name,competition_gender,match_date,kick_off,home_team,away_team,home_score,away_score,stage,stadium,referee,event_source_url
3857272,43,106,FIFA World Cup,2022,International,male,2022-11-25,19:00:00.000,England,United States,0,0,Group Stage,Al Bayt Stadium,Jesús Valenzuela Sáez,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857272.json
3857273,43,106,FIFA World Cup,2022,International,male,2022-11-25,10:00:00.000,Wales,Iran,0,2,Group Stage,Ahmad bin Ali Stadium,Mario Alberto Escobar Toca,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857273.json
3857274,43,106,FIFA World Cup,2022,International,male,2022-11-25,16:00:00.000,Netherlands,Ecuador,1,1,Group Stage,Sheikh Khalifa International Stadium,Mustapha Ghorbal,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857274.json
3857301,43,106,FIFA World Cup,2022,International,male,2022-11-25,13:00:00.000,Qatar,Senegal,1,3,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857301.json
3857266,43,106,FIFA World Cup,2022,International,male,2022-11-26,16:00:00.000,France,Denmark,2,1,Group Stage,Stadium 974,Szymon Marciniak,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857266.json
3857288,43,106,FIFA World Cup,2022,International,male,2022-11-26,10:00:00.000,Tunisia,Australia,0,1,Group Stage,Al Janoub Stadium   ,Daniel Siebert,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857288.json
3857289,43,106,FIFA World Cup,2022,International,male,2022-11-26,19:00:00.000,Argentina,Mexico,2,0,Group Stage,Lusail Stadium,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857289.json
3857297,43,106,FIFA World Cup,2022,International,male,2022-11-26,13:00:00.000,Poland,Saudi Arabia,2,0,Group Stage,Education City Stadium ,Wilton Pereira Sampaio,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857297.json
3857263,43,106,FIFA World Cup,2022,International,male,2022-11-27,19:00:00.000,Spain,Germany,1,1,Group Stage,Al Bayt Stadium,Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857263.json
3857281,43,106,FIFA World Cup,2022,International,male,2022-11-27,16:00:00.000,Croatia,Canada,4,1,Group Stage,Sheikh Khalifa International Stadium,Andrés Matonte,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857281.json
3857283,43,106,FIFA World Cup,2022,International,male,2022-11-27,13:00:00.000,Belgium,Morocco,0,2,Group Stage,Al Thumama Stadium,César Arturo Ramos Palazuelos,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857283.json
3857295,43,106,FIFA World Cup,2022,International,male,2022-11-27,10:00:00.000,Japan,Costa Rica,0,1,Group Stage,Ahmad bin Ali Stadium,Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857295.json
3857259,43,106,FIFA World Cup,2022,International,male,2022-11-28,10:00:00.000,Cameroon,Serbia,3,3,Group Stage,Al Janoub Stadium   ,Mohamed Abdulla Hassan Mohd,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857259.json
3857269,43,106,FIFA World Cup,2022,International,male,2022-11-28,16:00:00.000,Brazil,Switzerland,1,0,Group Stage,Stadium 974,Ivan Arcides Barton Cisneros,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857269.json
3857270,43,106,FIFA World Cup,2022,International,male,2022-11-28,19:00:00.000,Portugal,Uruguay,2,0,Group Stage,Lusail Stadium,Alireza Faghani,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857270.json
3857299,43,106,FIFA World Cup,2022,International,male,2022-11-28,13:00:00.000,South Korea,Ghana,2,3,Group Stage,Education City Stadium ,Anthony Taylor,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857299.json
3857261,43,106,FIFA World Cup,2022,International,male,2022-11-29,19:00:00.000,Wales,England,0,3,Group Stage,Ahmad bin Ali Stadium,Slavko Vinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857261.json
3857267,43,106,FIFA World Cup,2022,International,male,2022-11-29,15:00:00.000,Ecuador,Senegal,1,2,Group Stage,Sheikh Khalifa International Stadium,Clément Turpin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857267.json
3857278,43,106,FIFA World Cup,2022,International,male,2022-11-29,19:00:00.000,Iran,United States,0,1,Group Stage,Al Thumama Stadium,Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857278.json
3857294,43,106,FIFA World Cup,2022,International,male,2022-11-29,15:00:00.000,Netherlands,Qatar,2,0,Group Stage,Al Bayt Stadium,Bakary Papa Gassama,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857294.json
3857257,43,106,FIFA World Cup,2022,International,male,2022-11-30,15:00:00.000,Australia,Denmark,1,0,Group Stage,Al Janoub Stadium   ,Mustapha Ghorbal,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857257.json
3857260,43,106,FIFA World Cup,2022,International,male,2022-11-30,19:00:00.000,Saudi Arabia,Mexico,1,2,Group Stage,Lusail Stadium,Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857260.json
3857264,43,106,FIFA World Cup,2022,International,male,2022-11-30,19:00:00.000,Poland,Argentina,0,2,Group Stage,Stadium 974,Danny Desmond Makkelie,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857264.json
3857275,43,106,FIFA World Cup,2022,International,male,2022-11-30,15:00:00.000,Tunisia,France,1,0,Group Stage,Education City Stadium ,Matthew Conger,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857275.json
3857255,43,106,FIFA World Cup,2022,International,male,2022-12-01,19:00:00.000,Japan,Spain,2,1,Group Stage,Sheikh Khalifa International Stadium,Victor Miguel de Freitas Gomes,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857255.json
3857276,43,106,FIFA World Cup,2022,International,male,2022-12-01,15:00:00.000,Canada,Morocco,1,2,Group Stage,Al Thumama Stadium,Raphael Claus,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857276.json
3857292,43,106,FIFA World Cup,2022,International,male,2022-12-01,19:00:00.000,Costa Rica,Germany,2,4,Group Stage,Al Bayt Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857292.json
3857296,43,106,FIFA World Cup,2022,International,male,2022-12-01,15:00:00.000,Croatia,Belgium,0,0,Group Stage,Ahmad bin Ali Stadium,Anthony Taylor,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857296.json
3857256,43,106,FIFA World Cup,2022,International,male,2022-12-02,19:00:00.000,Serbia,Switzerland,2,3,Group Stage,Stadium 974,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857256.json
3857262,43,106,FIFA World Cup,2022,International,male,2022-12-02,15:00:00.000,South Korea,Portugal,2,1,Group Stage,Education City Stadium ,Facundo Tello Figueroa,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857262.json
3857280,43,106,FIFA World Cup,2022,International,male,2022-12-02,19:00:00.000,Cameroon,Brazil,1,0,Group Stage,Lusail Stadium,Ismail Elfath,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857280.json
3857293,43,106,FIFA World Cup,2022,International,male,2022-12-02,15:00:00.000,Ghana,Uruguay,0,2,Group Stage,Al Janoub Stadium   ,Daniel Siebert,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3857293.json
3869117,43,106,FIFA World Cup,2022,International,male,2022-12-03,17:00:00.000,Netherlands,United States,3,1,Round of 16,Sheikh Khalifa International Stadium,Wilton Pereira Sampaio,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869117.json
3869151,43,106,FIFA World Cup,2022,International,male,2022-12-03,21:00:00.000,Argentina,Australia,2,1,Round of 16,Ahmad bin Ali Stadium,Szymon Marciniak,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869151.json
3869118,43,106,FIFA World Cup,2022,International,male,2022-12-04,21:00:00.000,England,Senegal,3,0,Round of 16,Al Bayt Stadium,Ivan Arcides Barton Cisneros,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869118.json
3869152,43,106,FIFA World Cup,2022,International,male,2022-12-04,17:00:00.000,France,Poland,3,1,Round of 16,Al Thumama Stadium,Jesús Valenzuela Sáez,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869152.json
3869219,43,106,FIFA World Cup,2022,International,male,2022-12-05,17:00:00.000,Japan,Croatia,1,1,Round of 16,Al Janoub Stadium   ,Ismail Elfath,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869219.json
3869253,43,106,FIFA World Cup,2022,International,male,2022-12-05,21:00:00.000,Brazil,South Korea,4,1,Round of 16,Stadium 974,Clément Turpin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869253.json
3869220,43,106,FIFA World Cup,2022,International,male,2022-12-06,17:00:00.000,Morocco,Spain,0,0,Round of 16,Education City Stadium ,Fernando Andrés Rapallini,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869220.json
3869254,43,106,FIFA World Cup,2022,International,male,2022-12-06,21:00:00.000,Portugal,Switzerland,6,1,Round of 16,Lusail Stadium,César Arturo Ramos Palazuelos,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869254.json
3869321,43,106,FIFA World Cup,2022,International,male,2022-12-09,19:00:00.000,Netherlands,Argentina,2,2,Quarter-finals,Lusail Stadium,Antonio Miguel Mateu Lahoz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869321.json
3869420,43,106,FIFA World Cup,2022,International,male,2022-12-09,17:00:00.000,Croatia,Brazil,1,1,Quarter-finals,Education City Stadium ,Michael Oliver,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869420.json
3869354,43,106,FIFA World Cup,2022,International,male,2022-12-10,21:00:00.000,England,France,1,2,Quarter-finals,Al Bayt Stadium,Wilton Pereira Sampaio,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869354.json
3869486,43,106,FIFA World Cup,2022,International,male,2022-12-10,17:00:00.000,Morocco,Portugal,1,0,Quarter-finals,Al Thumama Stadium,Facundo Tello Figueroa,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869486.json
3869519,43,106,FIFA World Cup,2022,International,male,2022-12-13,21:00:00.000,Argentina,Croatia,3,0,Semi-finals,Lusail Stadium,Daniele Orsato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869519.json
3869552,43,106,FIFA World Cup,2022,International,male,2022-12-14,21:00:00.000,France,Morocco,2,0,Semi-finals,Al Bayt Stadium,César Arturo Ramos Palazuelos,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869552.json
3869684,43,106,FIFA World Cup,2022,International,male,2022-12-17,17:00:00.000,Croatia,Morocco,2,1,3rd Place Final,Sheikh Khalifa International Stadium,Abdulrahman Ibrahim Al Jassim,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869684.json
3869685,43,106,FIFA World Cup,2022,International,male,2022-12-18,17:00:00.000,Argentina,France,3,3,Final,Lusail Stadium,Szymon Marciniak,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3869685.json
3893787,72,107,Women's World Cup,2023,International,female,2023-07-20,10:00:00.000,New Zealand Women's,Norway Women's,1,0,Group Stage,Eden Park,Yoshimi Yamashita,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893787.json
3893788,72,107,Women's World Cup,2023,International,female,2023-07-20,13:00:00.000,Australia Women's,Republic of Ireland Women's,1,0,Group Stage,Accor Stadium,Edina Alves Batista,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893788.json
3893789,72,107,Women's World Cup,2023,International,female,2023-07-21,05:00:00.000,Philippines Women's,Switzerland Women's,0,2,Group Stage,Forsyth Barr,Vincentia Enyonam Amedome,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893789.json
3893790,72,107,Women's World Cup,2023,International,female,2023-07-21,02:30:00.000,Nigeria Women's,Canada Women's,0,0,Group Stage,AAMI Park,Lina Lehtovaara,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893790.json
3893791,72,107,Women's World Cup,2023,International,female,2023-07-21,07:30:00.000,Spain Women's,Costa Rica Women's,3,0,Group Stage,Wellington Regional Stadium,Casey Reibelt,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893791.json
3893792,72,107,Women's World Cup,2023,International,female,2023-07-22,01:00:00.000,United States Women's,Vietnam Women's,3,0,Group Stage,Eden Park,Bouchra Karboubi,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893792.json
3893793,72,107,Women's World Cup,2023,International,female,2023-07-22,07:00:00.000,Zambia W,Japan Women's,0,5,Group Stage,FMG Stadium Waikato,Tess Olofsson,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893793.json
3893794,72,107,Women's World Cup,2023,International,female,2023-07-22,09:30:00.000,England Women's,Haiti Women's,1,0,Group Stage,Victoria Park,Emikar Caldera Barrera,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893794.json
3893795,72,107,Women's World Cup,2023,International,female,2023-07-22,12:00:00.000,Denmark Women's,China PR Women's,1,0,Group Stage,HBF Park,Marie-Soleil Beaudoin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893795.json
3893796,72,107,Women's World Cup,2023,International,female,2023-07-23,05:00:00.000,Sweden Women's,South Africa Women's,2,1,Group Stage,Wellington Regional Stadium,Katja Koroleva,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893796.json
3893797,72,107,Women's World Cup,2023,International,female,2023-07-23,07:30:00.000,Netherlands Women's,Portugal Women's,1,0,Group Stage,Forsyth Barr,,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893797.json
3893798,72,107,Women's World Cup,2023,International,female,2023-07-23,10:00:00.000,France Women's,Jamaica Women's,0,0,Group Stage,Allianz Stadium (Sydney),María Belén Carvajal Peña,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893798.json
3893799,72,107,Women's World Cup,2023,International,female,2023-07-24,08:30:00.000,Germany Women's,Morocco Women's,6,0,Group Stage,AAMI Park,Tori Penso,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893799.json
3893800,72,107,Women's World Cup,2023,International,female,2023-07-24,06:00:00.000,Italy Women's,Argentina Women's,1,0,Group Stage,Eden Park,Melissa Paola Borjas Pastrana,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893800.json
3893801,72,107,Women's World Cup,2023,International,female,2023-07-24,11:00:00.000,Brazil Women's,Panama Women's,4,0,Group Stage,Coopers Stadium,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893801.json
3893802,72,107,Women's World Cup,2023,International,female,2023-07-25,02:00:00.000,Colombia Women's,Korea Republic Women's,2,0,Group Stage,Allianz Stadium (Sydney),Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893802.json
3893803,72,107,Women's World Cup,2023,International,female,2023-07-25,08:30:00.000,New Zealand Women's,Philippines Women's,0,1,Group Stage,Wellington Regional Stadium,Katia Itzel García,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893803.json
3893804,72,107,Women's World Cup,2023,International,female,2023-07-25,08:00:00.000,Switzerland Women's,Norway Women's,0,0,Group Stage,FMG Stadium Waikato,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893804.json
3893805,72,107,Women's World Cup,2023,International,female,2023-07-26,05:00:00.000,Japan Women's,Costa Rica Women's,2,0,Group Stage,Forsyth Barr,Maria Sole Ferrieri Caputi,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893805.json
3893806,72,107,Women's World Cup,2023,International,female,2023-07-26,07:30:00.000,Spain Women's,Zambia W,5,0,Group Stage,Eden Park,Hyeon-Jeong Oh,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893806.json
3893807,72,107,Women's World Cup,2023,International,female,2023-07-26,12:00:00.000,Canada Women's,Republic of Ireland Women's,2,1,Group Stage,HBF Park,Laura Fortunato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893807.json
3893808,72,107,Women's World Cup,2023,International,female,2023-07-27,01:00:00.000,United States Women's,Netherlands Women's,1,1,Group Stage,Wellington Regional Stadium,Yoshimi Yamashita,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893808.json
3893809,72,107,Women's World Cup,2023,International,female,2023-07-27,13:00:00.000,Australia Women's,Nigeria Women's,2,3,Group Stage,Victoria Park,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893809.json
3893810,72,107,Women's World Cup,2023,International,female,2023-07-27,07:30:00.000,Portugal Women's,Vietnam Women's,2,0,Group Stage,FMG Stadium Waikato,Salima Mukansanga,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893810.json
3893811,72,107,Women's World Cup,2023,International,female,2023-07-28,08:30:00.000,England Women's,Denmark Women's,1,0,Group Stage,Allianz Stadium (Sydney),Tess Olofsson,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893811.json
3893812,72,107,Women's World Cup,2023,International,female,2023-07-28,00:00:00.000,Argentina Women's,South Africa Women's,2,2,Group Stage,Forsyth Barr,Anna-Marie Keighley,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893812.json
3893813,72,107,Women's World Cup,2023,International,female,2023-07-28,11:00:00.000,China PR Women's,Haiti Women's,1,0,Group Stage,Coopers Stadium,Marta Huerta de Aza,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893813.json
3893814,72,107,Women's World Cup,2023,International,female,2023-07-29,07:30:00.000,Sweden Women's,Italy Women's,5,0,Group Stage,Wellington Regional Stadium,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893814.json
3893815,72,107,Women's World Cup,2023,International,female,2023-07-29,10:00:00.000,France Women's,Brazil Women's,2,1,Group Stage,Victoria Park,Katherine Margaret Jacewicz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893815.json
3893816,72,107,Women's World Cup,2023,International,female,2023-07-29,12:30:00.000,Panama Women's,Jamaica Women's,0,1,Group Stage,HBF Park,Kateryna Monzul,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893816.json
3893817,72,107,Women's World Cup,2023,International,female,2023-07-30,10:00:00.000,Switzerland Women's,New Zealand Women's,0,0,Group Stage,Forsyth Barr,Tori Penso,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893817.json
3893818,72,107,Women's World Cup,2023,International,female,2023-07-30,09:30:00.000,Germany Women's,Colombia Women's,1,2,Group Stage,Allianz Stadium (Sydney),Melissa Paola Borjas Pastrana,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893818.json
3893819,72,107,Women's World Cup,2023,International,female,2023-07-30,04:30:00.000,Korea Republic Women's,Morocco Women's,0,1,Group Stage,Coopers Stadium,Edina Alves Batista,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893819.json
3893820,72,107,Women's World Cup,2023,International,female,2023-07-30,07:00:00.000,Norway Women's,Philippines Women's,6,0,Group Stage,Eden Park,Marie-Soleil Beaudoin,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893820.json
3893821,72,107,Women's World Cup,2023,International,female,2023-07-31,13:00:00.000,Canada Women's,Australia Women's,0,4,Group Stage,AAMI Park,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893821.json
3893822,72,107,Women's World Cup,2023,International,female,2023-07-31,07:00:00.000,Japan Women's,Spain Women's,4,0,Group Stage,Wellington Regional Stadium,Katja Koroleva,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893822.json
3893823,72,107,Women's World Cup,2023,International,female,2023-07-31,07:00:00.000,Costa Rica Women's,Zambia W,1,3,Group Stage,FMG Stadium Waikato,Bouchra Karboubi,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893823.json
3893824,72,107,Women's World Cup,2023,International,female,2023-07-31,10:00:00.000,Republic of Ireland Women's,Nigeria Women's,0,0,Group Stage,Victoria Park,Katia Itzel García,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893824.json
3893825,72,107,Women's World Cup,2023,International,female,2023-08-01,11:00:00.000,Haiti Women's,Denmark Women's,0,2,Group Stage,HBF Park,Hyeon-Jeong Oh,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893825.json
3893826,72,107,Women's World Cup,2023,International,female,2023-08-01,07:00:00.000,Portugal Women's,United States Women's,0,0,Group Stage,Eden Park,Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893826.json
3893827,72,107,Women's World Cup,2023,International,female,2023-08-01,07:00:00.000,Vietnam Women's,Netherlands Women's,0,7,Group Stage,Forsyth Barr,Ivana Martinčić,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893827.json
3893828,72,107,Women's World Cup,2023,International,female,2023-08-01,11:00:00.000,China PR Women's,England Women's,1,6,Group Stage,Coopers Stadium,Casey Reibelt,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893828.json
3893829,72,107,Women's World Cup,2023,International,female,2023-08-02,10:00:00.000,Panama Women's,France Women's,3,6,Group Stage,Allianz Stadium (Sydney),Laura Fortunato,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893829.json
3893830,72,107,Women's World Cup,2023,International,female,2023-08-02,07:00:00.000,Argentina Women's,Sweden Women's,0,2,Group Stage,FMG Stadium Waikato,Salima Mukansanga,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893830.json
3893831,72,107,Women's World Cup,2023,International,female,2023-08-02,07:00:00.000,South Africa Women's,Italy Women's,3,2,Group Stage,Wellington Regional Stadium,María Belén Carvajal Peña,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893831.json
3893832,72,107,Women's World Cup,2023,International,female,2023-08-02,10:00:00.000,Jamaica Women's,Brazil Women's,0,0,Group Stage,AAMI Park,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893832.json
3893833,72,107,Women's World Cup,2023,International,female,2023-08-03,10:00:00.000,Korea Republic Women's,Germany Women's,1,1,Group Stage,Victoria Park,Anna-Marie Keighley,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893833.json
3893834,72,107,Women's World Cup,2023,International,female,2023-08-03,10:00:00.000,Morocco Women's,Colombia Women's,1,0,Group Stage,HBF Park,Maria Sole Ferrieri Caputi,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3893834.json
3901733,72,107,Women's World Cup,2023,International,female,2023-08-05,05:00:00.000,Switzerland Women's,Spain Women's,1,5,Round of 16,Eden Park,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901733.json
3901734,72,107,Women's World Cup,2023,International,female,2023-08-05,08:00:00.000,Japan Women's,Norway Women's,3,1,Round of 16,Wellington Regional Stadium,Edina Alves Batista,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901734.json
3901796,72,107,Women's World Cup,2023,International,female,2023-08-06,02:00:00.000,Netherlands Women's,South Africa Women's,2,0,Round of 16,Allianz Stadium (Sydney),Yoshimi Yamashita,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901796.json
3901797,72,107,Women's World Cup,2023,International,female,2023-08-06,09:00:00.000,Sweden Women's,United States Women's,0,0,Round of 16,AAMI Park,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901797.json
3901735,72,107,Women's World Cup,2023,International,female,2023-08-07,07:30:00.000,England Women's,Nigeria Women's,0,0,Round of 16,Suncorp Stadium,Melissa Paola Borjas Pastrana,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901735.json
3901736,72,107,Women's World Cup,2023,International,female,2023-08-07,10:30:00.000,Australia Women's,Denmark Women's,2,0,Round of 16,Accor Stadium,Rebecca Welch,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901736.json
3901832,72,107,Women's World Cup,2023,International,female,2023-08-08,08:00:00.000,Colombia Women's,Jamaica Women's,1,0,Round of 16,AAMI Park,Katherine Margaret Jacewicz,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901832.json
3901833,72,107,Women's World Cup,2023,International,female,2023-08-08,11:00:00.000,France Women's,Morocco Women's,4,0,Round of 16,Coopers Stadium,Tori Penso,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3901833.json
3902239,72,107,Women's World Cup,2023,International,female,2023-08-11,07:30:00.000,Japan Women's,Sweden Women's,1,2,Quarter-finals,Eden Park,Esther Staubli,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3902239.json
3902240,72,107,Women's World Cup,2023,International,female,2023-08-11,01:00:00.000,Spain Women's,Netherlands Women's,2,1,Quarter-finals,Wellington Regional Stadium,Stéphanie Frappart,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3902240.json
3902967,72,107,Women's World Cup,2023,International,female,2023-08-12,10:30:00.000,England Women's,Colombia Women's,2,1,Quarter-finals,Accor Stadium,Katja Koroleva,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3902967.json
3902968,72,107,Women's World Cup,2023,International,female,2023-08-12,07:00:00.000,Australia Women's,France Women's,0,0,Quarter-finals,Victoria Park,María Belén Carvajal Peña,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3902968.json
3904628,72,107,Women's World Cup,2023,International,female,2023-08-15,08:00:00.000,Spain Women's,Sweden Women's,2,1,Semi-finals,Eden Park,Edina Alves Batista,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3904628.json
3904629,72,107,Women's World Cup,2023,International,female,2023-08-16,13:00:00.000,Australia Women's,England Women's,1,3,Semi-finals,Accor Stadium,Tori Penso,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3904629.json
3906389,72,107,Women's World Cup,2023,International,female,2023-08-19,11:00:00.000,Sweden Women's,Australia Women's,2,0,3rd Place Final,Victoria Park,Cheryl Foster,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3906389.json
3906390,72,107,Women's World Cup,2023,International,female,2023-08-20,13:00:00.000,Spain Women's,England Women's,1,0,Final,Accor Stadium,Tori Penso,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3906390.json
3920384,1267,107,African Cup of Nations,2023,Africa,male,2024-01-13,22:00:00.000,Côte d'Ivoire,Guinea-Bissau,2,0,Group Stage,Stade Olympique Alassane Ouattara,Amin Mohamed Omar,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3920384.json
3920385,1267,107,African Cup of Nations,2023,Africa,male,2024-01-14,17:00:00.000,Egypt,Mozambique,2,2,Group Stage,Stade Félix Houphouët-Boigny      ,Dahane Beida,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3920385.json
3920386,1267,107,African Cup of Nations,2023,Africa,male,2024-01-14,14:00:00.000,Nigeria,Equatorial Guinea,1,1,Group Stage,Stade Olympique Alassane Ouattara,Abongile Tom,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3920386.json
3920387,1267,107,African Cup of Nations,2023,Africa,male,2024-01-14,20:00:00.000,Ghana,Cape Verde Islands,1,2,Group Stage,Stade Félix Houphouët-Boigny      ,Jean Jacques Ndala Ngambo,https://raw.githubusercontent.com/statsbomb/open-data/master/data/events/3920387.json
